ID;NAME;PRICE;RESTAURANT_ID
854;Robert Mondavi Fume Reserve, 1995, Napa;8,9;127
855;La Chiripada Vino Sonrojo (NM);8,7;127
856;Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige);16,1;127
857;Roast Pork w. Brococli;13,9;127
858;Pan Fried Scallops with Anchovy, Capers & Lemon;24,7;128
859;Mixed Green Salad- with Coach Farms triple creme goat cheese, toasted pumpkin seeds and apple cider vinegar;13,5;128
860;Dubonnet;22;128
861;Rice Pilaf with Orzo;16,4;128
862;Moo Shu Chicken w. 4 Pancakes;13,8;128
863;Stags Leap 1995, Napa;24,7;128
864;Cherry Italian Soda;23,7;128
865;Seasonal Berries;17;129
866;Honig Reserve, Sauvignon Blanc, Napa Valley, USA 1997;16,1;129
867;Littleneck Clams on Ice;18;129
868;Moo Shu Pork w. 4 Pancakes;17,4;129
869;SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter ;20,1;129
870;Half-Sandwich (Curried Chicken Salad) and Soup of the Day;22,6;129
871;Primitivo, A. Mano;20;130
872;Filet Mignon 8 oz. ;17,1;130
873;Arugula Salad chopped tomato, fennel, shaved parmigiano;15,1;130
874;Crozes-Hermitage, Vidal Fleury, 1994;8,3;130
875;Mexicano - latte, chocolate sauce & whipped cream;16,3;130
876;Creamed Spinach;20,2;131
877;Scampi Shrimp and Garlic with White Wine, Tomatoes and Mushrooms over Linguine;20;131
878;Framboise;17,2;131
879;Pu Pu Plater (For 2);10,8;131
880;Kiwi Mineral Water;15,6;131
881;Warm Goat Cheese and Grilled Vegetable Salad  ;16,3;131
882;Caramelized Sweetbread Tartlette with Black Truffles & Onions;13,6;131
883;Pinot Noir, Pedroncelli;17,7;131
884;Garden Salad. Crisp Greens with Carrots, Peppers, Cucumbers and Cherry Tomatoes ... Sm. 2.25 ... Lg. 4.25;12,7;131
885;Steamed Broccoli w. Chicken;18,8;132
886;White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997;30,2;132
887;Fresh Squeezed OJ or Grapefruit Juice   Small ...1.75  Large ...2.95;32,3;132
888;STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE;31,8;132
889;Gordons Gin;19,3;132
890;Geyser Peak 1996, Sonoma;33,6;132
891;Hot Sandwiches #20  Roast Beef, Seared Green & Yellow Peppers, Carmelized Onions, Provolone & Thyme Mayo on a French Baguette ... 5.95;30,6;133
892;Roasted Beets;28,6;133
893;Sanka;22,6;133
894;Assorted Teas*;20,9;133
895;Cinnamon Sticky Buns ...2.25;23,6;133
896;Joes Roast Beef Lyonnaise Sandwich;20,4;134
897;Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne);20,6;134
898;Raspberry tart;28,4;134
899;Tea;30,4;134
900;Jasmine Rice;27,5;134
901;Pouilly Fume, Ladoucette 1994, Loire;32,7;134
902;Ferrando: Piedmont, Erbaluce;31,2;134
903;Chicken Fried Rice;17;135
904;Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25;26,2;135
905;San Felipe Style Fish Tacos, fresh whitefish, Daves secret sauce, cabbage, pico de gallo, and white and yellow cheddar served in 2 soft corn tortillas and accompanied by guacamole, cilantro rice and pinto beans;23,2;135
906;Mexicano - latte, chocolate sauce & whipped cream;26,3;135
907;Fresh Brewed Coffee;25,5;136
908;Bananas;19,8;136
909;Liberty School 1995, Coastal Oaks;30,4;136
910;Iced Flavored Coffee ... 1.75/1.95;21,9;136
911;Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES;32,5;136
912;STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE;31,8;136
913;Any Side Vegetable Salad;23,8;136
914;Nantucket Nectars ... 1.65/1.95;19,1;136
915;1/2 Crab Mayonnaise  ;19,6;136
916;Steak Tartare - with quail egg;22,5;137
917;Lobster Quesadilla ;15,8;137
918;Fresh Fried Onion Rings;14,4;137
919;Maine Clams;20,8;137
920;Smoked Haddock Chowder with Homemade Crackers;13,5;137
921;Blackened Chicken Caesar Salad;22,7;138
922;Fried Wonton (12);27,9;138
923;Mediterranean Salad:  Marinated Grilled Chicken, Roasted Red Peppers & Avacado over a Crisp Garden Salad (Cajun Chicken also available) ... 5.95;27;138
924;Pine Ridge Andrus Reserve, 1994;25,7;138
925;Muskat, Haardt Burgergard Kabinett, Muller-Catoir, 1996 (Pfalz);33,4;138
926;Sangiovese 1997, Showket (Napa);27,1;138
927;Creme Soda;25,1;138
928;Joes Buffalo Tenderloins;28,5;138
929;Warm Goat Cheese and Carmelized Onion Tart;20,7;139
930;642 Inniskillin Pearl Label Ice Wine 2002;15,3;139
931;Rusty Nail: Scotch, Drambuie;29,2;139
932;Lobster Chop Suey;16,5;139
933;Shrimp w. Eggplant;34,7;140
934;Eyrie Vineyards 1996, Willamette, Oregon;28,9;140
935;Parrilla Mixta SPECIAL MIXED GRILL;29,7;140
936;Canadian Club;20,6;140
937;Half a 1 1/2 lb. Lobster Cocktail;28,6;140
938;Charcuterie & PÃƒÂ¢tÃƒÂ©s selection (for two) Prosciutto, dry sausage, Lucullus style Langue de veau, pÃƒÂ¢tÃƒÂ© en croÃƒÂ»te, duck foie gras confit, chicken liver pÃƒÂ¢tÃƒÂ©, condiment & mustard ;25;140
939;Beefeater Gin;33,5;141
940;Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado;21;141
941;VEAL CHOP PARMIGIANA (house specialty);29,4;141
942;Orangina ... 1.50;24,8;141
943;Balthazar Salad with haricots verts, asparagus, fennel, ricotta salata and truffle vinaigrette ;18,9;141
944;Moulin-a-Vent Cuvee Vielles Vignes, Domaine Diochon, Beaujolais, France 1999, bottle;17,5;142
945;1/2 Lobster;9,4;142
946;MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage);10,2;142
947;Bouillabaisse;9;142
948;Pinot Noir, Laforet, Joseph Drouhin, 1998 (Burgundy);14,1;142
949;Pomerol, Chateau Lagrance 94;15;142
950;Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00;11,7;142
951;Twelve Dancing Shrimp;9,9;142
952;FRESH FRUIT TART;17;143
953;Bife Di Churrasco SHELL CHURRASCO [grilled rump];13,1;143
954;Plums;11,9;143
955;edamame;16,5;143
956;Grilled Dry Aged Rib Eye Steak;17;143
957;French fries;8,2;143
958;Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey;10;143
959;Chardonnay, Mont St. Vincent;9,8;143
960;GENERAL TSOS CHICKEN Chunks chicken lightly fried w. hot bean sauce. This plate was devised by a private chef of General Tsos who was a famous general in Szechuan army.;33,1;144
961;Merlot, Newton 95;27,1;144
962;Balthazar Bar Steak with pommes frites and maÃƒÂ®tre d butter or bÃƒÂ©arnaise sauce;24,2;144
963;Louis Roederer;19,6;144
964;Chocolate Mousse;31,8;145
965;Gewurztraminer Fieldstone 1996, Sonoma;32,4;145
966;LUGANA, D.O.C. F.LLI FRACCAROLI, 1986;32,5;145
967;Groth, Chardonnay, Napa Valley, USA 1998, bottle;26,4;145
968;Barolo Vigna Gattera, Gianfranco Bovio 1990 DOCG (Piedmont);26,8;145
969;Salad;19,4;145
970;Radish Salad with Parmesan & Arugula;22,5;145
971;PATE EN CROUTE, Lucien Tendret recipe since 1892;25,9;145
972;salad of soba noodles with marinated vegetables;9,1;146
973;Apple Tart;9,3;146
974;Fresh Squeezed OJ or Grapefruit Juice ... 1.75/2.95;11,1;146
975;Modern Liverwurst - with four pickled vegetables;19,7;146
976;Columbia Crest 95 Merlot (Columbia Valley);15,3;146
977;Plateaux de Fruits de Mere;18;146
978;Spring VEGETABLE COCOTTE;14,7;146
979;Pinot Grigio Benefizium Porer, Alois Lageder, Alto Adige, Italy 1999;9,5;146
980;Roast Pork Yaga Mein;15,7;146
981;CHILLED BUTTERNUT SQUASH SOUP WITH DILL;21,2;147
982;2004 PINOT GRIS Pierre Sparr;29,9;147
983;Horseradish Crusted Canadian Salmon: Potato Fritters, Marinated Cucumbers, Chive Vinaigrette;29,7;147
984;Seasonal Berries;30,5;147
985;Brundlmayer: Austria, Pinot Noir, Pinot Blanc;27,7;148
986;Lemonade;18,4;148
987;Daurade tartare, extra virgin olive oil;21,7;148
988;Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995;22,1;148
989;Pork Tonnata with Arugula;24,2;148
990;Merlot St. Morillion, 1996, Chile;26,6;148
991;Beef w. Mushrooms;19,4;148
992;Rosso di Montalcino 1999, Talenti (Toscana);29,4;149
993;Roast Beef  Sandwich;26,1;149
994;Sliced Grilled Chicken over Caesar Salad;23,6;149
995;Wraps: W1  Asian Chicken Bok Choy Cabbage, Bean Sprouts, Mandarin Orange mixed with a Low Sodium Ginger Sesame Dressing ... 6.25;25,5;149
996;Kung Po Shrimp;19,5;149
997;Manhattan;30,9;149
998;Beef w. Brococli ;27,9;149
999;Gundellini Champagne aperitif;27,3;149
1000;Beef Fried Rice;27,2;149
1001;Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce;20;150
1002;Caffe;16,9;150
1003;Calvados Cocktail: Calvados, OJ, Triple Sec, Orange Bitters;30,5;150
1004;Chardonnay, Carneros, Beaulieu;19,6;150
1005;Sancerre, Gueneau;17,2;150
1006;Cheese Omelette WITH MOZZARELLA AND AMERICAN CHEESE;30,5;150
1007;Hunan Beef;20,2;150
1008;Fresh Fruit Cup:  Small ...2.75   Large ...3.75;23,3;150
1009;Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley);17,6;150
1010;DIET COKE;30,5;151
1011;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;28,5;151
1012;Tagliata Di Manzo SLICED SIRLOIN STEAK GARNISHED WITH ARUGOLA;17,5;151
1013;Costilla Di Cerdo GRILLED PORK CHOP;16;151
1014;Burger;18,6;152
1015;Sauternes;9,3;152
1016;GRILLED, SMOKED PORK TENDERLOIN WITH A SAVORY BACON CORNBREAD STUFFING, CARMELIZED SHALLOT DEMI-GLAZE;16,4;152
1017;STEAMED ASSORTED VEGETABLES (Basil Moo Shu Roll, Brown Rice);12,3;152
1018;Roast Pork Chow Mein;9,5;152
1019;By the bottle: Benziger, Chardonnay, Carneros, USA 1999;27,1;153
1020;Vegetarian Curried Noodles. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu;25,4;153
1021;Gewurztraminer, Cote de Rouffach, Mure, 1998 (Alsace);27,1;153
1022;Joes Grilled Chicken;24,7;153
1023;Unfiltered Apple Juice;21,8;153
1024;Stove Pipe Porter;32,4;153
1025;Fendant, Vetroz Les Terrasses, 1996. (Switzerland);32,4;153
1026;Capellini Primavera ANGEL HAIR WITH MIX VEGETABLES;29,4;153
1027;Sauvignon Blanc, Cakebread 97;27,4;154
1028;Cheeseburger;19,1;154
1029;Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy);18,1;154
1030;Warm Goat Cheese and Carmelized Onion Tart   ;23,2;154
1031;Chocolate Milk ... 1.50;18,1;154
1032;Markham 1995, Napa;15,4;155
1033;Littleneck Clams ;25,4;155
1034;Chicken Chop Suey;16;155
1035;Ribolita Soup - Tuscan white bean soup;24,3;155
1036;Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll;19,2;155
1037;Shrimp Wontons. Fried or steamed...with Snap Peas and Jasmine Rice;18,5;155
1038;Merlot, Cypress, J. Lohr;17,9;155
1039;Chilled Calamari and Shrimp ;21,4;155
1040;Caymus Special Select, 1994;12,6;156
1041;Lemon & Lime Tart;20,2;156
1042;Norwegian Salmon on a Bagel with Lo-Fat Cream Cheese...3.95;13,1;156
1043;Onion Strings. Thinly sliced, battered and fried;20,5;156
1044;Marinated Black Fig Salad with Thyme & Parmesan;17,9;156
1045;Pan Fried Scallops with Anchovy, Capers & Lemon;9,6;156
1046;White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley);14,7;156
1047;PINOT GRIS, CHALK HILL 95;21,6;157
1048;Montecillo 96 Vina Cumbrero (Spain);24,5;157
1049;Sauvignon Blanc, Honig, 1999 (Napa Valley);22,3;157
1050;Mesclun Salad: Leaf Lettuce, Mandarin Oranges, Walnuts, Goat Cheese and Plum Tomatoes ... 5.95;25,1;157
1051;Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95;29;157
1052;Orange Flavor Beef;32,3;157
1053;Tuna Salad Roll;25,8;157
1054;Byron, Pinot Noir, Santa Maria Valley, USA 1997;32,4;157
1055;Kung Po Baby Shrimp;22,9;157
1056;Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad;18,8;158
1057;Chicken w. Bean Curd;22,5;158
1058;Warm asparagus, mousseline sauce;17,5;158
1059;Rib Tips w. Garlic Sauce w. French Fries;25,8;158
1060;Pepper Steak w. Onion;26,4;158
1061;Assorted cakes;27,1;158
1062;Spaghetti Carbonara with pancetta and Parmesan;23,2;159
1063;Cheddar Cheeseburger;27;159
1064;Glass of Chardonnay Seppelt, 1996, Australia;33,4;159
1065;Beef w. Eggplant;29,5;159
1066;Jasmine Special. Shrimp and Broccoli steamed over Jasmine Rice...melted Monterey Jack Cheese;23,9;159
1067;Buffalo Chicken Wings;28,8;159
1068;Mas de Gourgonnier, N. Cartier, 1997. (Provence);21,6;160
1069;Beef w. Chinese Vegetable;25,7;160
1070;Roast Pork Yaga Mein;15;160
1071;Glenlivet;16,4;160
1072;Mango Sorbet;14,4;160
1073;Spinach Omelette WITH BACON AND CHEESE;18;160
1074;Chianti Classico, Remole, Frescobaldi;21,4;160
1075;Sauvignon Blanc, Duckhorn Vineyards 1996 (Napa);18,2;161
1076;Bistecca Al Barolo MEDALLION STEAK SAUTEED WITH GARLIC, MUSHROOM IN A BAROLO SAUCE;10,2;161
1077;AMERICANO;18,9;161
1078;Jean Lallement: Champagne, Pinot Noir, Chardonnay;20,4;161
1079;Dolcetto DAlba, Guiseppe Cortese 1996 DOC (Piedmont);15;161
1080;Barolo Rocche dei Manzoni 1993 DOCG (Piedmont);17,9;161
1081;Chicken, Broccoli and Ziti ;29,1;162
1082;Avocado Stuffed with Crabmeat;33,4;162
1083;Shrimp Chow Mein;32,6;162
1084;DAVES PASTA, strips of grilled chicken breast, corn,tomatoes, shiitake mushrooms and scallions, with linguine, bleu cheese, chipotle chile and butter;21;162
1085;Roast Pork w. Brococli;29,6;162
1086;Smoked Chub Fillet;25,9;162
1087;Bife Di Churrasco SHELL CHURRASCO [grilled rump];23,6;162
1088;Tarte FlambÃƒÂ©e - Alsatian thin crust tart with crÃƒÂ¨me fraÃƒÂ®che, onion and applewood smoked bacon;31,4;163
1089;PLUM TORTE;32,9;163
1090;CHARDONNAY, ECHELON, CALIFORNIA 97;23,3;163
1091;Bar-B-Q Beef Stick;30,3;163
1092;Radish Salad with Parmesan & Arugula;23,5;163
1093;Yves Lambert: Loire, Chenin Blanc;31,9;164
1094;Robert Mondavi Fume Reserve, 1995, Napa;25,9;164
1095;Herbed garlic and goat cheese feta beignet on fresh organic field greens tossed in a golden apple viniagrette with buttered candied macadmia nuts.  Eight;26,5;164
1096;Carrot Cake;28,3;164
1097;Manhattan;30,8;164
1098;Chardonnay, Riverstone, J. Lohr;33,5;164
1099;Fried Fresh Artichokes Alla Giudea (seasonal);19,1;164
1100;LAMB CHOP, MEDALLION & FILET, gratin Dauphinois;27,8;164
1101;Espresso*;21,9;164
1102;Saint-Julien;21,2;165
1103;Vernaccia, San Quirco;20,8;165
1104;Subgum Chicken Chow Mein;22;165
1105;Hot Fudge Sundae;25,2;165
1106;Spare Rib Tips w. Plain Fried Rice;21,8;165
1107;Shrimp Cocktail ;28,1;165
1108;Four Seasons Jumbo shrimp, lobster, chicken, roast pork sauteed w. broccoli, red pepper, baby corn & waterchestnuts in a delicious brown sauce.;26,8;165
1109;Roast Pork w. Mixed Veg;30,5;165
1110;Mahi Mahi;24,7;165
1111;1/4 lb. Colossal Crab Meat;25,4;166
1112;Artic Char Tartare- with basil and trout caviar;25,5;166
1113;Mixed Vegetable Delight;26,7;166
1114;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;25,4;166
1115;House Special Soup w. Wonton;31,2;166
1116;1 lb Chilled Lobster;28,4;166
1117;Fried Boneless Chicken;19,2;167
1118;Peach tart;27;167
1119;Puligny-Montrachet, Les Chalumeaux, Matrot, 1999 (Burgundy);27,9;167
1120;Sliced London Broil au jus  ;30,7;167
1121;Steak Tartare;28,8;167
1122;Specialty Sandwiches: #1  Cajun Chicken: Low Fat Alpine Lace Cheese, Radicchio with a Yogurt Dill Dressing on Country Italian Bread ... 6.25;25,9;168
1123;Steak Frites with maÃƒÂ®tre d butter or bearnaise sauce;26,8;168
1124;Subgum Shrimp Chow Mein;34,3;168
1125;Pinot Noir, Willakenzie, 1998. (Oregon);32,3;168
1126;Moet & Chandon, Brut Vintage 1992;34,2;168
1127;Grapefruit Cocktail;30,2;168
1128;Plain Lobster Sauce;25,9;168
1129;Merlot, Stags Leap Wine Cellars, 1997. (Napa Valley);25,2;168
1130;Chardonnay, Estancia Estates 1996 (Monterey);33,5;168
1131;Crispy Yellowfin Tuna - with roasted asparagus, greenmarket spring beans, warm tomato vinaigrette and shaved bottarga;23,7;169
1132;Dim Sum (6);23,1;169
1133;WHITE ZINFANDEL, River Oaks;20,2;169
1134;Grilled Chicken Salad;24,2;169
1135;Assorted Dinner. Shrimp, Scallops & three cuts of Fish;23,7;169
1136;Moo Shu Baby Shrimp w. 4 Pancakes;8,2;170
1137;Bonny Doon Riesling Pacific Rim 1995, Calif.;11,6;170
1138;Chardonnay, Estancia Estates 1996 (Monterey);20,6;170
1139;Canoe Ridge, Merlot, Columbia Valley, USA 1997;9,5;170
1140;Rib Tips w. Garlic Sauce w. Chicken Fried Rice;13,9;170
1141;After 10 pm- American Cheese Burger bacon, crispy onions & fries;11,2;170
1142;Lobster and Ravioli;28,4;171
1143;Rib Tips w. Garlic Sauce w. Shrimp Fried Rice;22,6;171
1144;Fiore Di Lacte FRESH MOZZARELLA, TOMATO & BASIL;23,4;171
1145;Sauvignon Blanc, RH Phillips, 1999 (California);23,4;171
1146;Filet Mignon, portobellini mushrooms, new potatoes & Brunello sauce;33;172
1147;Pumpkin, Couscous and Chestnut Soup - with ricotta salata and spiced crÃƒÂ¨me fraÃƒÂ®che;23,9;172
1148;Chateau Beau-Site, Cru Bourgeois, St. Estephe, France 1996;23,1;172
1149;Apple Fruit Spritzer - Apple juice, club soda & a twist of lime;24,5;172
1150;Fricassee of Asparagus and Morels with a sweet garlic flan;22,3;172
1151;Merlot 1999, Bogle (California);35,3;172
1152;Heart of Lettuce Salad;25,6;172
1153;Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne);10,2;173
1154;Steamed Plain Broccoli;17,7;173
1155;Fresh Squeezed OJ or Grapefruit Juice   Small ...1.75  Large ...2.95;17,1;173
1156;Cosentino The Zin, 1995, Napa;11,9;173
1157;Meritage, Trilogy, Flora Springs, 1997. (Napa Valley);8,6;173
1158;Onion Strings;17,1;173
1159;Coconut Shrimp Jumbo shrimp, battered and dipped in shredded coconut, fried golden brown and served with a Chinese pesto dipping sauce, pineapple chutney, yogurt cucumbers and steamed rice;10,8;173
1160;Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice;13,2;173
1161;Linie Aquavit;17,1;173
1162;1 lb Chilled Lobster;28,3;174
1163;Chardonnay, Les Pierres, Sonoma-Cutrer, 1998 (Sonoma);26,8;174
1164;Charles Heidsieck;22,7;174
1165;Pinot Noir, Willakenzie, 1998. (Oregon);17,9;174
1166;Southern Fried Quail with Greens, Huckleberries, Pecans & Blue Cheese;15,6;175
1167;Beef Chow Fun;18,4;175
1168;Chardonnay, Estate Bottled, Beringer;9,1;175
1169;Merlot, Ecco Domani;17,1;175
1170;Steamed Vegetable Dumplings (8);11,6;175
1171;Tomato, Onion & Bleu Cheese Salad- Dijon vinagrette;29,3;176
1172;Dim Sum (6);25,6;176
1173;VARIE INSALATINE FRESCHE CONDITE A PIACERE  ;18,5;176
1174;Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44;25;176
1175;Raspberry Wine w/ soda & fruit garnish;31,8;176
1176;Chicken Quesadilla  8.50;31,3;176
1177;Beef w. Pepper & Tomatoes;21,8;176
1178;Shrimp w. String Bean;19,6;176
1179;Shellfish Platter;31,9;177
1180;Chardonnay, Estancia Estates 1996 (Monterey);33,5;177
1181;Cabernet Sauvignon, Phiippe Lorraine;25,4;177
1182;Chicken Liver Toast;28,4;177
1183;Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini ;33;177
1184;Tortelloni Della Nona CHEESE TORTELLONI WITH PEAS & PROSCIUTTO IN CREAM SAUCE;24,3;178
1185;Chamomile Tea;30,3;178
1186;Shredded Pork w. String Beans;15,5;178
1187;White Wine;23,2;178
1188;Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE;25,3;178
1189;Skewered Shrimp;17,5;178
1190;Chef Thomas Spicy Seafood Risotto Flavored With Fennel;28,4;178
1191;Pork w. String Beans;19,3;178
1192;CASSOULET, J.J. Rachou recipe;29,6;178
1193;Salade Nicoise;21,8;179
1194;Beef Chop Suey;15,4;179
1195;Vernaccia, San Quirco;15,3;179
1196;Fresh Shrimp Chop Suey;24,9;179
1197;Roquefort Dressing;24;179
1198;Fantasia Di Mari SEAFOOD SALAD;25;179
1199;Chocolate Raspberry Cake;18,7;179
1200;Viognier, Vichon;24,5;179
1201;MALAKOFF RUM TORTE;23,7;179
1202;Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron;20,8;180
1203;Grill Portobello WITH SPINACH & ROAST PEPPER;22,4;180
1204;Gordons Gin;24,2;180
1205;Baby Shrimp w. Cashew Nuts;28;180
1206;Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS;19,6;180
1207;Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44;17;180
1208;Crisp Field Greens Vinaigrette;23,8;181
1209;Roasted Almonds;29,7;181
1210;By the bottle: Benziger, Chardonnay, Carneros, USA 1999;25,8;181
1211;Unfiltered Apple Juice;30;181
1212;641 Inniskillin Ice Wine 2001 Sparkling;24,6;181
1213;DIET COKE;22,3;182
1214;White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley);21;182
1215;CABERNET SAUVIGNON, Rutherford, Beaulieu;16,2;182
1216;Rice Pilaf with Orzo;26,6;182
1217;Any Side Vegetable Salad;24,6;182
1218;Onion Soup GratinÃƒÂ©e;23,9;182
1219;Moo Shu Beef w. 4 Pancakes;28,4;183
1220;Selaks 1996, N. Zealand;23,6;183
1221;Merlot, Madame Costeau;30,3;183
1222;Assiette de Fromages:  Selection of cheeses of the day;25,4;183
1223;Bittersweet and white chocolate cream with fresh fruit sauce;28,9;183
1224;Tuna Spring Roll;30,9;183
1225;Kendall Jackson Vint. Reserve 1996, Calif.;31,8;183
1226;CAFÃƒÂ©;33,6;183
1227;Merlot, Rombauer Vineyards, 1997. (Napa Valley);28,1;183
1228;Pinot Grigio Benefizium Porer, Alois Lageder, Alto Adige, Italy 1999;22,3;184
1229;Beef and Mushroom Pappardelle ;22,3;184
1230;House Special Chow Fun;30;184
1231;Groth, Chardonnay, Napa Valley, USA 1998, bottle;26,7;184
1232;Hine;29,3;184
1233;Calvados Cocktail: Calvados, OJ, Triple Sec, Orange Bitters;27,5;184
1234;Duckhorn 1995, Napa;19;184
1235;BACON SAGE RUBBED ROCKY CHICKEN BREAST IN FRENCH PASTRY CITRUS CRACKED PEPPER CREAM AND LEEKS;28,1;184
1236;Tuna Spring Roll;28,7;184
1237;Fresh Black Squid Ink Linguini with shrimp in spicy marinara sauce;19,7;185
1238;Cobb Salad: Diced Avocado, Bacon, Turkey, Ham, Tomato, Swiss and Cheddar Cheeses, Choice of Dressing;13,5;185
1239;Twelve Dancing Shrimp;16,9;185
1240;Loup de Mer - with cockles and organic vegetables in its own broth;17,3;185
1241;Kaffee Hag;10,8;185
1242;Seafood Platter for the Table;25,9;186
1243;Subgum Wonton a delicious mixture of lobster meat, chicken, roast pork, shrimp & garden vegetables garnished w. crispy wonton.;16;186
1244;Bamboo Steamed Vegetables;24,1;186
1245;CLOS DES MOUCHES, CHANSON 92;14,3;186
1246;Entrana GRILLED SKIRT STEAK;20,1;187
1247;Beau Soleil Oysters with Mignonette;23,2;187
1248;SautÃƒÂ©ed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn;20;187
1249;Grilled Vegetables Including Portobellos, Squash, Eggplant & Zucchini with Melted Mozzarella and a Cucumber Dill Dressing served on Seven Grain Health Bread;17,2;187
1250;Jasmine Tea;20,8;187
1251;Grilled Vegetables;16,8;188
1252;BASILED VEGETARIAN HAM Vegi-Ham (Soy Protein) Low-Cal Conjex, Fresh Soy Bean, Black Mushrooms in a Basil Sauce (Taro Spring Roll, Brown Rice);20,9;188
1253;Canoe Ridge, Merlot, Columbia Valley, USA 1997;24,2;188
1254;Duck Egg with Tuna Bottarga;18,3;188
1255;Chicken w. Snow Pea Pods;17,8;188
1256;OUR VERY OWN APRICOT SORBET;27,4;189
1257;Fried Shrimp (15) w. French Fries;18,8;189
1258;Kunde 96 Chardonnay (Sonoma);28,4;189
1259;Chicken w. Garlic Sauce;28,2;189
1260;Est! Est! Est!, Falesco 1996 (Lazio);18,8;190
1261;Sheeps Ricotta Gnudi with Sage & Brown Butter;23;190
1262;Tofu Honey Pie. tofu with Cream Cheese and Blueberry Topping;18,4;190
1263;Warm asparagus, vinaigrette;20,8;190
1264;wakame and cucumber salad with ume and shiso;27,2;191
1265;LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE;25,3;191
1266;Freemark Abbey 1994, Napa;31,4;191
1267;CROSTATA CALDA CON GRUTTA FRESCA  ;33,4;191
1268;Chicken w. Broccoli;24,5;191
1269;Seafood Large - six selections;23,9;191
1270;Mixed Vegetable Mai Fun;32,9;191
1271;Roasted Beet Salad with leeks, haricots verts and fourme dAmbert;30,3;191
1272;Chablis / ER Cru Fourchaume, J-M Brocard, 1997 (Burgundy);30,7;192
1273;Wraps: W7  Chicken Caesar Wrap, Grilled Chicken, Shaved Romano Cheese, Hearts of Romaine and Caesar Dressing ... 6.25;20,2;192
1274;Zuppe Del Giorno SOUP OF THE DAY;19,1;192
1275;First Class Platter -  half a 1 1/2 lb. lobster, shrimp, assorted smoked salmons, sturgeon with truffle oil and two salads;25,5;192
1276;Carrot Cake;31,7;192
1277;Orangina ... 1.50;30;192
1278;Pinot Noir, Willakenzie, 1998. (Oregon);26,6;193
1279;Maryland Crab Cake. With Apple and Mesclun Salad, Cider-Mustard Vinaigrette;27,9;193
1280;Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95;31,2;193
1281;Soft Shell Crabs;27,3;193
1282;Fried Crabmeat Stick;27,8;193
1283;Sauteed Broccoli w. Garlic Sauce;29,8;193
1284;Hot & Spicy Beef;21,5;194
1285;NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95;22,3;194
1286;Stags Leap FAY Estate 1994, Napa;22,4;194
1287;Crusted Tuna - Asian vegetables and ginger sauce;29,5;194
1288;CABERNET SAUVIGNON, JORDAN 93;28,8;194
